,node,matched_source_sink,match_score,congestion deviation,congestion mean,congestion skew,congestion kurtosis,Sink score,Source score,cluster
2175,LAGN BRKC BRKC,BREC.BREC,61,122.58927476627136,32.081863636363636,7.115088449813654,59.22198953749521,100.00000000000003,0.0,9
12115,LAGN BC2 BC2_STN_AUX_LD,LAGN.BC2_1,55,76.86145764557781,18.389090909090907,6.301147765539803,41.91408403194866,75.10133555351777,27.52729627365342,70
13469,LAGN WLOO WLOO,LAGN.LAGN,52,76.28481472522698,18.37169696969697,6.287509822121683,41.81987533796723,74.98432100842984,27.63741867805045,70
9945,LAGN BC1 BC1_LD,LAGN.BC1T_3,69,76.23149779901752,18.366318181818183,6.286898711660172,41.81810710681206,74.9671195976976,27.64846958948705,70
5976,LAGN GRTE GRTE,GRE.NSP.GREC,69,73.84478964490881,18.278848484848485,6.207644779917343,40.81188316381668,74.58109193392119,28.41829839434169,70
8758,LAGN DIMD DIMD,LAGN.DEMCO1.AZ,57,74.07651135370003,18.273666666666667,6.227522639287268,41.12558211534375,74.5628076710806,28.253604761052117,70
727,LAGN PLAQ PLAQ,LEPA.CPLAQ.ARR,64,74.07651135370003,18.273666666666667,6.227522639287268,41.12558211534375,74.5628076710806,28.253604761052117,70
14020,LAGN VALV VALV,LAGN.LAGN,61,71.57714734961927,18.289287878787878,6.098117113179209,39.35556513726757,74.42649483770236,29.288864909198352,70
5471,LAGN SHNT SHNT,NIPS.STJOHN.LN,57,74.61035129901656,18.190530303030304,6.273313134996114,41.838571632418805,74.41495504242766,27.961964359961883,70
12054,LAGN BPIG BPIG,LAGN.BCI_2,58,74.61035129901656,18.190530303030304,6.273313134996114,41.838571632418805,74.41495504242766,27.961964359961883,70
2142,LAGN KRSP KRSP,CONS.LANS.ARR,52,70.02732737042312,18.256333333333334,6.015637344719676,38.32155579585319,74.25606372352814,29.952637327241646,70
12121,LAGN GHEN GHEN,LAGN.LAGN,61,69.53911045717804,17.465363636363634,6.259532092367157,42.324394592381076,72.3618956518595,28.938189626115985,70
6596,LAGN ASLD ASLD,LAGN.LAGN,61,69.6260958612352,17.43990909090909,6.265927197080557,42.3697304369136,72.33656765950957,28.937788914583734,70
14001,LAGN GRWD GRWD,GRE.NSP.GREC,54,69.63627783084405,17.415045454545456,6.270319851325077,42.39838496504066,72.30083354976679,28.950655773711986,70
911,LAGN MATH MATH,OTP.MPC.LANGDN,57,69.65112638103604,17.359272727272728,6.2769428233860545,42.45005445239627,72.21681017567423,28.9875862826253,70
14044,LAGN LAND LAND,LAGN.LAGN,70,69.65112879937139,17.35909090909091,6.276949922146686,42.45011374005982,72.2165313185433,28.98776777776851,70
9136,LAGT BRKC_L BRKC,BREC.BREC,56,104.91875389987585,17.70627692307692,7.999650690671242,79.81993814984804,71.51524517942647,8.063776070192603,9
12882,LAGN RAMO RAMO,AMMO.AEM.MO,64,68.41686023987631,16.80859090909091,6.335047540787631,43.01106383570591,71.14365846716913,29.426391208252454,70
7638,LAGN BLOU BLOU,LAGN.LAGN,52,68.42522724077146,16.743848484848485,6.335489115421079,43.01257253613754,71.04690060787357,29.500646994801173,70
9269,LAGN SWEU SWEU,AMIL.SSWE,52,70.1112811500923,16.69878787878788,6.476618049000641,44.840834635177245,71.01705259799414,28.52194985350691,70
86,LAGN CRBK CRBK,LAGN.BC2_1,58,70.1112811500923,16.69878787878788,6.476618049000641,44.840834635177245,71.01705259799414,28.52194985350691,70
6426,LAGN LBLK LBLK,LAGN.LAGN,52,67.333757830351,16.371454545454544,6.372653513265564,43.3593204334067,70.28566895964676,29.83096792798017,70
9039,LAGN LEBL LEBL,CONS.LBWL.CSEL,57,67.15731751225552,16.331742424242425,6.374401739478668,43.39262776497227,70.19195966785679,29.87313751677557,70
487,LAGN LERY LERY,ALTE.ALBANY,56,67.14796973778793,16.310045454545453,6.378041902728718,43.429827609958686,70.1543164738797,29.880090495794548,70
13849,LAGN ROUX ROUX_LD,LAGN.LAGN,46,67.07845358027502,16.31457575757576,6.375674845212801,43.417280791797026,70.14927207203542,29.886544797988975,70
619,LAGN SCAN SCAN,LAGN.LAGN,61,67.60444950940148,16.319924242424243,6.430138639395265,44.210737903368496,70.12940373402276,29.450229872527828,70
12501,LAGN KPL2 KPL2,LAGN.BC2_2,58,67.06301044421164,16.289151515151516,6.379130646943244,43.45147540539551,70.10546218845388,29.899754525340768,70
9591,LAGN DUHN DUHN,LAGN.LAGN,52,67.06301044421164,16.289151515151516,6.379130646943244,43.45147540539551,70.10546218845388,29.899754525340768,70
9050,LAGN MELC MELC,MEC.AMES,64,67.06301044421164,16.289151515151516,6.379130646943244,43.45147540539551,70.10546218845388,29.899754525340768,70
9325,LAGN KLON KLON,LAGN.LAGN,61,67.06301044421164,16.289151515151516,6.379130646943244,43.45147540539551,70.10546218845388,29.899754525340768,70
8132,LAGN STJN STJN,NIPS.STJOHN.LN,64,66.98101076674429,16.284606060606063,6.378517475389065,43.458339081583766,70.08273020653073,29.90780301704355,70
5777,LAGN SEMR SEMR,NSP.SHERC2.SLR,57,66.79446179865339,16.23080303030303,6.3856141266651205,43.55669265586677,69.95857565578777,29.934345432296283,70
9901,LAGN NICK NICK,LAGN.LAGN,52,66.53822825803661,16.18990909090909,6.371341038376851,43.32005623108297,69.89277823074042,30.116144301104114,70
8137,LAGN JUDC JUDC,LAGN.DEMCO1.AZ,57,66.70584429870637,16.17790909090909,6.404806419944683,43.851897355283256,69.82113312764508,29.856094304814036,70
12565,LAGN GEKO GEKO,LAGN.DEMCO1.AZ,57,66.51960757305574,16.140363636363634,6.39008062348746,43.632661236302106,69.76594020663904,30.021455220152163,70
6364,CIN TIPTON BK1_69,CIN.TIPMONT,64,38.609001241683586,17.431117948717947,2.8303393960964676,10.341946434820523,69.6336720293645,47.63041101475339,42
11939,CIN TIPTON BK2_69,CIN.TIPMONT,64,38.609001241683586,17.431117948717947,2.8303393960964676,10.341946434820523,69.6336720293645,47.63041101475339,42
894,CIN GETRAG BK1,CIN.HENRYCO.1,59,38.609001241683586,17.431117948717947,2.8303393960964676,10.341946434820523,69.6336720293645,47.63041101475339,42
5196,CIN GETRAG BK2,CIN.HENRYCO.2,59,38.609001241683586,17.431117948717947,2.8303393960964676,10.341946434820523,69.6336720293645,47.63041101475339,42
13207,LAGN VATN VATN,LAGN.LAGN,61,66.0084482656271,16.071712121212123,6.407135202410764,43.92494167868604,69.53509586446384,29.992796353717807,70
3239,LAGN EOPL EOPL,OTP.Y2ACGEN.MP,57,61.9359624613273,15.415757575757576,6.387909460470177,43.943843442954254,67.85810616054792,31.03816847247805,70
1542,LAGN LEDO LEDO,DECO.LOAD.CNE,52,62.06143645303763,15.214272727272727,6.331384864491148,42.808831894906135,67.7688416429873,31.81814256234543,70
2291,NIPS PIDCO PIDCO2,NIPS.NIPS,54,39.79864218654741,15.579587301587301,3.5988850082393884,15.272112462433775,67.11179927725337,47.036508275086355,28
3657,LAGN MAND MAND,LAGN.LAGN,61,64.81075850051309,16.827530303030304,7.528083450415615,65.91598399186582,66.71701662797244,18.46662361632376,9
5237,AMIL SPARTAIP TR2_12KV,AMIL.PRAIRIECK,61,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
8258,AMIL SPARTAIP SPAR_3460,AMIL.SESRETAIL,59,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
11632,AMIL SPARTAIP TR1_12KV,AMIL.PRAIRIECK,61,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
5642,AMIL SPARTAIP SPAR_3343,AMIL.SESRETAIL,59,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
8288,AMIL SPARTAIP SPAR_3332,AMIL.SESRETAIL,59,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
5246,AMIL SPARTAIP SPAR_3467,AMIL.SESRETAIL,59,36.725991573635,13.380728205128205,3.0618429365064586,11.562586151915939,63.27996151554954,51.81202899700144,13
4713,WAUE FORMNWA FORMNWAOTP_TIE,WEC.ROOT_PIKE,50,44.464168723834085,12.750964102564103,2.2745611582974994,7.519262541719836,63.1568201472904,54.305122252834074,30
9064,CLEC RAMSAY 6A,CLEC.DPS.ARR,62,88.37637176462472,13.810410256410256,7.91699612228884,79.83768680527317,62.83746588318957,13.780489423416967,9
4209,CLEC RAMSAY 6B,CLEC.MPS3,61,88.37637176462472,13.810410256410256,7.91699612228884,79.83768680527317,62.83746588318957,13.780489423416967,9
14642,LAGN PLAI PLAI,LAGN.LAGN,61,53.37217218279709,12.636318181818181,6.281760809481529,42.74855502395437,62.409093260357956,35.47829854469232,70
318,LAGN VEAZ VEAZ,ALTW.TEA_1.AZ,52,53.372233662909466,12.631484848484849,6.282010812789219,42.75062082135689,62.40166280417312,35.482865322323136,70
2648,EES ROBERT T1,EES.FRONT_TX1,69,75.1196478714795,12.007158974358974,6.411120800284047,54.526381070757516,61.967832702472755,29.24688260762572,9
6486,EES ROBERT T2,EES.FRONT_TX2,69,75.1196478714795,12.007158974358974,6.411120800284047,54.526381070757516,61.967832702472755,29.24688260762572,9
14240,LAGN BCUR BCUR,LAGN.BC2_1,58,40.024023657812265,10.635439393939395,5.998025327905162,39.453529916358,57.62472370283259,40.39352101971876,70
6737,LAGN SIMA SIMA,CIN.PSI.IMPA,62,40.024023657812265,10.635439393939395,5.998025327905162,39.453529916358,57.62472370283259,40.39352101971876,70
9106,LAGN OKDL OKDL,NSP.ODELL.WND,52,39.73189263768514,10.63371212121212,5.979745294791498,39.24452780153255,57.598122006762985,40.52133848483949,70
10892,WAUE BEARCRKM BEARCRK1,ALTE.BEARCRK,53,42.0872124224264,9.461107692307692,1.8315445693102896,6.970476378376645,57.10726205528125,58.8045246814124,30
3705,EES PONCHA T1,EES.LKCHAR_CT1,67,64.90845851401019,8.676092307692308,6.143827950356213,50.36355037732948,55.913197264457615,35.89650292645874,9
6320,EES PONCHA T3,EES.OUACH_3,67,64.90845851401019,8.676092307692308,6.143827950356213,50.36355037732948,55.913197264457615,35.89650292645874,9
14658,EES PONCHA T2,EES.LKCHAR_CT2,67,64.90845851401019,8.676092307692308,6.143827950356213,50.36355037732948,55.913197264457615,35.89650292645874,9
8621,CIN WESTF_NE BK1,CIN.GIBSON.1,57,15.8817775570065,9.961460317460318,2.2725708070316966,5.377219527061353,54.99758055111588,60.49570854911719,21
8471,CIN WESTF_NE BK2,CIN.GIBSON.2,57,15.8817775570065,9.961460317460318,2.2725708070316966,5.377219527061353,54.99758055111588,60.49570854911719,21
14147,LAGN CANY CANY,LAGN.LAGN_1.AZ,64,31.637573760165278,9.379878787878788,5.578529244152575,35.16523362077522,54.765646864439226,44.629709811838644,70
999,EES COF T2,EES.CONC,67,67.06545495510389,7.539425641025642,6.479310545171438,51.96525249694331,54.71598880848965,36.163870846294245,9
1109,EES COF T1,EES.CONC,67,67.06545495510389,7.539425641025642,6.479310545171438,51.96525249694331,54.71598880848965,36.163870846294245,9
13682,EES ZOR T2,EES.NEWTON,60,67.11538550933898,7.522482051282052,6.4860134240131515,52.016064878124254,54.696908197407986,36.153340160027525,9
938,EES ZOR T1,EES.NEWTON,60,67.11538550933898,7.522482051282052,6.4860134240131515,52.016064878124254,54.696908197407986,36.153340160027525,9
2382,EES FCY RSS1,EES.MTCPSST1,67,67.45037253889919,7.480564102564102,6.519794204360724,52.30919988925303,54.670089593161016,36.02668452241524,9
10447,EES FCY RSS2,EES.LFSF,60,67.45037253889919,7.480564102564102,6.519794204360724,52.30919988925303,54.670089593161016,36.02668452241524,9
7987,EES FCY NUCT_LD1B,EES.FRONT_TX1,60,67.45037253889919,7.480564102564102,6.519794204360724,52.30919988925303,54.670089593161016,36.02668452241524,9
3460,EES LLY T1,EES.LONSTR1,67,66.85667126734965,7.526297435897436,6.4671771921066235,51.88136498074141,54.66318245626355,36.23848892426855,9
7426,EES COLYDM COLY_W_LD,EES.CALDWELL,56,66.85667126734965,7.526297435897436,6.4671771921066235,51.88136498074141,54.66318245626355,36.23848892426855,9
3259,EES FAIRGR T1,EES.FRONT_TX1,62,66.85667126734965,7.526297435897436,6.4671771921066235,51.88136498074141,54.66318245626355,36.23848892426855,9
8348,EES LLY T2,EES.JWL_CT2,67,66.85667126734965,7.526297435897436,6.4671771921066235,51.88136498074141,54.66318245626355,36.23848892426855,9
5869,EES COLYDM COLY_E_LD,EES.CONCECO,58,66.85667126734965,7.526297435897436,6.4671771921066235,51.88136498074141,54.66318245626355,36.23848892426855,9
13516,EES LKH T1,EES.LKCHAR_CT1,75,66.79253379173936,7.515538461538461,6.464893409890136,51.866860833197194,54.63639849834215,36.26332475814311,9
10316,EES THOMCR T1,EES.RCTHOMAS,64,67.06097483036744,7.4744,6.490549353374068,52.01800335972691,54.6230983263275,36.2099819146751,9
1843,EES PFM 1A,EES.PANAM1.ARR,67,66.76829973254173,7.5088,6.464223884169789,51.86319553227152,54.62208622357176,36.27489796901715,9
8247,EES STL T3,EES.LA3,71,67.06659587006396,7.472153846153846,6.491250825811129,52.02693861183495,54.61948161325825,36.207740681888765,9
10328,EES STL T2,EES.STRSOL,70,67.06659587006396,7.472153846153846,6.491250825811129,52.02693861183495,54.61948161325825,36.207740681888765,9
2055,EES STL T1,EES.STRSOL,70,67.06659587006396,7.472153846153846,6.491250825811129,52.02693861183495,54.61948161325825,36.207740681888765,9
10984,EES GRC T1,EES.RICE1,74,67.03536326869333,7.474605128205128,6.488447712940216,52.00782504070064,54.61821965634176,36.217286094293385,9
13375,EES CZB T4,EES.CC.MTCPS,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
4883,EES CZB T1,EES.ETMP_1.AZ,70,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
12262,EES CZB T5,EES.CC.MTCPS,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
8048,EES CZB T2,EES.CC.JWL_2,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
2944,EES CZB T8,EES.CC.MTCPS,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
7791,EES CZB T6,EES.CC.MTCPS,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
5734,EES CZB T3,EES.CC.MTCPS,64,67.07396088193934,7.4705025641025635,6.49215530994499,52.038356701303286,54.61675774734082,36.203433680268546,9
9385,EES REP 2A,EES.EGMP_1.AZ,70,67.07507437776502,7.470441025641026,6.492269510528632,52.03978744587633,54.616669062874344,36.20271049681777,9
10570,EES REP 3A,EES.EGMP_1.AZ,70,67.07507437776502,7.470441025641026,6.492269510528632,52.03978744587633,54.616669062874344,36.20271049681777,9
11129,EES SCR T1,EES.MTCPSCT1,73,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
9037,EES BRADYH T1,EES.BRAZLD,70,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
8306,EES FELICA T1,EES.LKCHAR_CT1,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
14257,EES JKN T1,EES.LONSTR1,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
12017,EES MCMANS T1,EES.MTCPSST1,72,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
14295,EES FRN T1,EES.FRONT_TX1,78,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
252,EES ALSEN T1,EES.ETMP_1.AZ,64,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
4465,EES DSW T3,EES.DERSLD,60,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
12720,EES DSW T4,EES.DERSLD,60,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
5155,EES TEJ T1,EES.ETEC,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
5522,EES DSW T1,EES.ETMP_1.AZ,61,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
2875,EES ZAC T2,EES.ETEC,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
2960,EES ZAC T1,EES.ETEC,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
10179,EES JKN T3,EES.FRONT_TX3,61,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
7322,EES ANGOLA_E T1,EES.ETMP_1.AZ,57,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
11224,EES ZACREA TOT,EES.TAFTCOGEN,59,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
809,EES GRT T1,EES.FRONT_TX1,70,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
11834,EES CLNREA T1,OTP.MRES.CVLR,62,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
1776,EES ALSEN T2,EES.MORTN2.ARR,62,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
3171,EES FRN T2,EES.FRONT_TX2,78,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
12888,EES DSW T2,EES.DERSLD,60,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
286,EES CLNTON T1,EES.CONC,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
6224,EES JKN T2,EES.JWL_CT2,67,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
12086,EES MDL ELMPK,EES.ELILD,64,67.03284731803035,7.471035897435898,6.489220313720275,52.01730222989447,54.61130153002858,36.2168576133883,9
10082,EES OXBSOL SST1,EES.OXBOW,67,67.14266219416592,7.454441025641025,6.503161859203302,52.18748786978029,54.583754858414245,36.143033255325406,9
7934,EES OXBSOL SST2,EES.OXBOW,67,67.14266219416592,7.454441025641025,6.503161859203302,52.18748786978029,54.583754858414245,36.143033255325406,9
5404,EES WAT_E T2,EES.TAFTCOGEN,64,67.10710326273423,7.4515692307692305,6.501234096569372,52.1734988601494,54.5739708109376,36.15627456695657,9
9600,LEPA NEWRDS NRDS_LD,EAI.NWMADRIDSO,55,67.10710326273423,7.4515692307692305,6.501234096569372,52.1734988601494,54.5739708109376,36.15627456695657,9
10991,EES WAT_E T1,EES.TAFTCOGEN,64,67.10710326273423,7.4515692307692305,6.501234096569372,52.1734988601494,54.5739708109376,36.15627456695657,9
12068,LAGT WLOO_L WLOO,ALTW.WAPLOSOLR,60,67.10710326273423,7.4515692307692305,6.501234096569372,52.1734988601494,54.5739708109376,36.15627456695657,9
159,EES DHS T2,OTP.MRES.HILS,61,66.63851424289562,7.484112820512821,6.459884537193245,51.83662187296996,54.56323434447399,36.327137727908294,9
5964,EES DHS T1,OTP.MRES.HILS,61,66.63851424289562,7.484112820512821,6.459884537193245,51.83662187296996,54.56323434447399,36.327137727908294,9
6210,EES TOM T2,EES.RCTHOMAS,64,66.47923963762214,7.434492307692308,6.438109474341034,51.433628068635976,54.52976792965992,36.593165413980444,9
1636,EES TOM T1,EES.RCTHOMAS,64,66.47923963762214,7.434492307692308,6.438109474341034,51.433628068635976,54.52976792965992,36.593165413980444,9
8199,EES AMRHOE T1,EES.SWTZ1.ARR,69,66.6257888794369,7.450738461538462,6.463672920815312,51.80612074797028,54.525583886051756,36.379077211504395,9
1880,EES BAKER_E T2,EES.MORTN2.ARR,64,66.5519122447859,7.446338461538462,6.459053913317661,51.768296714667855,54.508836153972304,36.4091153341076,9
6328,EES BLOUNT_E T1,ALTE.TOWNEST11,55,66.5519122447859,7.446338461538462,6.459053913317661,51.768296714667855,54.508836153972304,36.4091153341076,9
12729,EES BLOUNT_E T2,ALTE.GRANT.ESR,55,66.5519122447859,7.446338461538462,6.459053913317661,51.768296714667855,54.508836153972304,36.4091153341076,9
9224,EES BAKER_E T1,EES.SWTZ1.ARR,67,66.5519122447859,7.446338461538462,6.459053913317661,51.768296714667855,54.508836153972304,36.4091153341076,9
6646,EES DIX T1,EES.ETMP_1.AZ,61,66.5519122447859,7.446338461538462,6.459053913317661,51.768296714667855,54.508836153972304,36.4091153341076,9
7965,EES MLN T2,EES.JWL_CT2,67,66.53916319171496,7.445569230769231,6.458261525339518,51.7618967174606,54.50590571943372,36.41424950884368,9
3223,EES MLN T1,EES.LONSTR1,76,66.53916319171496,7.445569230769231,6.458261525339518,51.7618967174606,54.50590571943372,36.41424950884368,9
13836,EES PLPIPE T1,EES.LIBERTY,67,66.53102763652802,7.445015384615385,6.457753150386166,51.757722222275866,54.503958950336276,36.41764257600994,9
13310,EES BROWN T1,EES.SWTZ1.ARR,64,66.51671616791972,7.444102564102564,6.456864109756783,51.75040012808176,54.50063185847737,36.42352685119987,9
10213,EES BROWN T2,EES.MORTN2.ARR,62,66.51671616791972,7.444102564102564,6.456864109756783,51.75040012808176,54.50063185847737,36.42352685119987,9
3191,EES GRC T2,EES.LKCHAR_CT2,67,66.51883848538192,7.443015384615385,6.457062020651194,51.75220537838543,54.49919619873875,36.42371824996893,9
8310,EES ENJAY T3,EES.LA3,63,66.60751502446497,7.443323076923076,6.465608058828417,51.86961799288978,54.49811952848167,36.35872519258895,9
9687,EES ENJAY T2,EES.JWL_CT2,61,66.60751502446497,7.443323076923076,6.465608058828417,51.86961799288978,54.49811952848167,36.35872519258895,9
1933,EES ENJAY T1,EES.LONSTR1,61,66.60751502446497,7.443323076923076,6.465608058828417,51.86961799288978,54.49811952848167,36.35872519258895,9
366,EES MKN T2,EES.MTCPSCT2,64,66.49152829263478,7.442738461538462,6.455259597196261,51.7373382619162,54.49511807945991,36.43370123424013,9
10043,EES MKN T1,EES.LONSTR1,67,66.49152829263478,7.442738461538462,6.455259597196261,51.7373382619162,54.49511807945991,36.43370123424013,9
2783,EES SWN T2,EES.JWL_CT2,67,66.47578479754435,7.441702564102564,6.4542955406475535,51.72957514746425,54.49135795970239,36.44006972066735,9
5604,EES SWN T1,EES.SWTZ1.ARR,70,66.47578479754435,7.441702564102564,6.4542955406475535,51.72957514746425,54.49135795970239,36.44006972066735,9
7878,EES 72ND T1,EES.ETMP_1.AZ,58,66.47242636878747,7.441466666666667,6.4540873473113,51.72793365799514,54.49052458976545,36.44144036505031,9
4790,EES 72ND T2,EES.MORTN2.ARR,56,66.47242636878747,7.441466666666667,6.4540873473113,51.72793365799514,54.49052458976545,36.44144036505031,9
14503,EES GDX T1,EES.EXXOBMT,57,66.44854209083427,7.440451282051281,6.452036588308423,51.70134437311943,54.488520316252014,36.45758475522018,9
14103,EES GDX T2,EES.EXXOBMT,57,66.44854209083427,7.440451282051281,6.452036588308423,51.70134437311943,54.488520316252014,36.45758475522018,9
13219,EES SCN T1,EES.MTCPSCT1,73,66.41099885691267,7.438358974358975,6.449118260820583,51.66807832679476,54.48290962111795,36.479452575429505,9
273,EES SCN T2,EES.MTCPSCT2,73,66.41099885691267,7.438358974358975,6.449118260820583,51.66807832679476,54.48290962111795,36.479452575429505,9
8791,EES KAR T1,EES.LKCHAR_CT1,75,66.41616322255979,7.437958974358975,6.449755834450509,51.67859118867566,54.48149184463649,36.47438982860369,9
7162,EES KAR T2,EES.LKCHAR_CT2,75,66.41616322255979,7.437958974358975,6.449755834450509,51.67859118867566,54.48149184463649,36.47438982860369,9
2117,EES EXONPL T1,EES.EXXON,73,66.34858489583308,7.43785641025641,6.444206149241312,51.61240045767707,54.478096640687646,36.51252965073061,9
217,EES EXONPL T2,EES.EXXON,73,66.34858489583308,7.43785641025641,6.444206149241312,51.61240045767707,54.478096640687646,36.51252965073061,9
7195,EES MOHICN T2,EES.MTCPSCT2,64,66.3617590371814,7.436892307692308,6.4453198823542985,51.625718396428105,54.47721014125728,36.506038168561275,9
1755,EES MOHICN T1,EES.LONSTR1,67,66.3617590371814,7.436892307692308,6.4453198823542985,51.625718396428105,54.47721014125728,36.506038168561275,9
11803,EES LST SS11,EES.LONSTR1,70,66.34199547604905,7.4374153846153845,6.443696329004836,51.606542019387305,54.477009291998876,36.51646194678264,9
3004,EES VIGNES T1,EES.VIGNES.ARR,74,65.94004853232222,7.493148717948718,6.409128625378598,51.47488952681006,54.469926932661856,36.55756044943723,9
12999,EES JNS TERLRD,EES.STERL7,75,66.36914557440788,7.441364102564102,6.450181427277818,51.77545025773845,54.45431534847955,36.4287701668691,9
1692,EES GLA T2,EES.LA3,71,66.38063682859564,7.433989743589744,6.4511915669631605,51.78366123583848,54.44458119540759,36.432300043915646,9
3456,EES GLA T1,EES.LA3,71,66.38063682859564,7.433989743589744,6.4511915669631605,51.78366123583848,54.44458119540759,36.432300043915646,9
9077,EES FLANRY T1,EES.LKCHAR_CT1,67,66.38063682859564,7.433989743589744,6.4511915669631605,51.78366123583848,54.44458119540759,36.432300043915646,9
6166,EES LVY TXP_LD,EES.ELILD,61,66.38063682859564,7.433989743589744,6.4511915669631605,51.78366123583848,54.44458119540759,36.432300043915646,9
5730,EES CAPITL T1,EES.ETMP_1.AZ,62,66.28615290375487,7.427107692307692,6.442984340808699,51.634134382363584,54.44391636303802,36.51998607808213,9
2325,EES CAPITL T2,EES.AXIALL,61,66.28615290375487,7.427107692307692,6.442984340808699,51.634134382363584,54.44391636303802,36.51998607808213,9
9583,EES LST LA1,EES.LA3,67,65.89798014882584,7.402328205128206,6.391349832929902,50.9074885447532,54.44329094408227,36.93741468512569,9
1209,EES ESSO 5D,EES.ESSO,84,66.41213433182442,7.425569230769231,6.455091489023396,51.794347250929704,54.44107277690876,36.43301713281524,9
11873,EES ESSO 6C,EES.ESSO,84,66.41213433182442,7.425569230769231,6.455091489023396,51.794347250929704,54.44107277690876,36.43301713281524,9
112,EES ESSO 5C,EES.ESSO,84,66.41213433182442,7.425569230769231,6.455091489023396,51.794347250929704,54.44107277690876,36.43301713281524,9
14148,EES DNT T2,EES.MORTN2.ARR,58,66.3822999095395,7.424584615384616,6.451776472415168,51.748511046196676,54.44096741749674,36.459065137266194,9
14362,EES DNT T1,EES.ETMP_1.AZ,61,66.3822999095395,7.424584615384616,6.451776472415168,51.748511046196676,54.44096741749674,36.459065137266194,9
1253,EES EXXON 5,EES.EXXON,90,66.40699063111254,7.425128205128205,6.454545445041897,51.78632311676859,54.44072140666602,36.43786783408872,9
3969,EES EXXON 6,EES.EXXON,90,66.40699063111254,7.425128205128205,6.454545445041897,51.78632311676859,54.44072140666602,36.43786783408872,9
6240,EES ENCO 6C,EES.ENCO,84,66.41129329082355,7.425076923076923,6.4550412044486265,51.79283227160116,54.44050217524866,36.43437459975458,9
7119,EES ENCO 3D,EES.ENCO,84,66.41129329082355,7.425076923076923,6.4550412044486265,51.79283227160116,54.44050217524866,36.43437459975458,9
5679,EES ENCO 1D,EES.ENCO,84,66.41129329082355,7.425076923076923,6.4550412044486265,51.79283227160116,54.44050217524866,36.43437459975458,9
