,node,matched_source_sink,match_score,congestion deviation,congestion mean,congestion skew,congestion kurtosis,Sink score,Source score,cluster
11702,OTP RUSH_LK TR_OTP1,OTP.OTP,54,10.782019958084405,1.1141191066997518,1.5711104204916138,7.132066956635171,41.05601125317737,62.416226040934355,28
7370,OTP SILVRLK GRE_TR1,OTP.GRE.SPRTWD,61,11.831620129560758,1.0079156327543424,1.530190991294149,6.868198955754968,41.05451066032078,62.548444507290625,74
11029,OTP SILVRLK TR_OTP1,OTP.OTP,54,11.831620129560758,1.0079156327543424,1.530190991294149,6.868198955754968,41.05451066032078,62.548444507290625,74
9916,GRE WILLOWGR GRE_TR1,GRE.MP.GRE,53,10.061006790384424,1.0680976013234078,1.964011980543394,9.634653073928302,41.029103315896485,62.07067151606586,57
549,LAGN ANLK ANLK,LAGN.LAGN,70,6.987348333578139,1.7150497512437812,1.1537071128384881,6.577944469851618,41.018725602860066,61.95610826442191,50
641,SIGE 10STENDL T1,SIGE.10CULGN3,55,5.802869393494255,2.29712158808933,1.0639992927297541,18.292953386144916,41.012385006386026,59.25079148402561,33
7844,NSP FIFTHST TR4,NSP.HATFIHAT1,57,10.507289320777723,0.8976592224979322,2.353820003936436,12.19100524961631,41.00770199617377,61.81642812623932,57
8716,NSP FIFTHST TR1,NSP.HATFIHAT1,57,10.507289320777723,0.8976592224979322,2.353820003936436,12.19100524961631,41.00770199617377,61.81642812623932,57
2644,NSP FIFTHST TR2,NSP.HATFIHAT1,57,10.507289320777723,0.8976592224979322,2.353820003936436,12.19100524961631,41.00770199617377,61.81642812623932,57
10617,NSP FIFTHST TR3,NSP.HATFIHAT1,57,10.507289320777723,0.8976592224979322,2.353820003936436,12.19100524961631,41.00770199617377,61.81642812623932,57
3437,OTP PEL_RPD TR_OTP2,OTP.OTP,54,11.087946837607948,1.1190074441687343,1.3713978940589597,5.966600206113604,41.0073419611156,62.61878180218754,28
5474,LAGN CHLK CHLK,ALTW.RICHLAND,52,7.2983871118485535,1.4804850746268656,1.7586906277144487,10.145564311361172,40.98810144981951,61.61014722014349,50
13076,OTP MAHNOMN TR1_1,OTP.OTPW_1.AZ,60,11.032283004622652,1.1400248138957816,1.5230885029433887,9.115494274285263,40.97086738905527,62.05559620640292,74
806,NIPS CEN_SOYA CEN_SOYA,NIPS.BENTONCO,57,7.847049007003014,1.6301654259718776,1.4596004716987854,12.210009990723279,40.95864006452275,61.055717319398994,26
8534,NIPS CARPENTR CARPENTR,NIPS.CARPNTRWF,67,7.847049007003014,1.6301654259718776,1.4596004716987854,12.210009990723279,40.95864006452275,61.055717319398994,26
1588,AMMO WEDE WEDE-72,AMMO.NEWMADRID,52,6.155626330307938,2.0974937965260545,0.9434214030476287,12.643073776779163,40.95706564413488,60.48635073433788,67
12897,AMMO WEDE WEDE-71,AMMO.NEWMADRID,52,6.155626330307938,2.0974937965260545,0.9434214030476287,12.643073776779163,40.95706564413488,60.48635073433788,67
8991,WR MPUA WEDE-73,WR.MEUCLADD,54,6.155626330307938,2.0974937965260545,0.9434214030476287,12.643073776779163,40.95706564413488,60.48635073433788,67
9344,NSP MIDTOWNX TR1,NSP.GDMEADOW,57,10.309920044883869,0.9709925558312655,1.9853464835080314,9.061185008295597,40.94632622071455,62.30579827638848,57
11723,NSP HIAWATHN TR1,NSP.TEA_1.AZ,57,10.309920044883869,0.9709925558312655,1.9853464835080314,9.061185008295597,40.94632622071455,62.30579827638848,57
5379,NSP MIDTOWNX TR2,NSP.GDMEADOW,57,10.309920044883869,0.9709925558312655,1.9853464835080314,9.061185008295597,40.94632622071455,62.30579827638848,57
955,NSP HIAWATHN TR2,OTP.NSPX.ADA,57,10.309920044883869,0.9709925558312655,1.9853464835080314,9.061185008295597,40.94632622071455,62.30579827638848,57
11429,SIGE 10ELBR_N T1,SIGE.10CULGN3,62,5.6965132643110685,2.384524400330852,0.3549008659886268,10.957752757188016,40.94246238007964,60.46014745951554,33
6604,OTP PEL_RPD TR_GRE1,NSP.S_RIDGE1,52,11.066851152317664,1.0931017369727047,1.356644532568633,5.907381638292925,40.93470951637393,62.685540884103084,28
5293,OTP PEL_RPD TR_OTP1,OTP.OTP,54,11.066851152317664,1.0931017369727047,1.356644532568633,5.907381638292925,40.93470951637393,62.685540884103084,28
13638,CIN HEAMITY BK1_69,CIN.HENRYCO.1,58,5.214780465764619,2.3362117452440034,0.595844396964674,11.863763053077781,40.9201888397662,60.38621997299734,42
703,AMIL CRSW2 CRSW_717,AMIL.CC.CSTN,58,5.850950401130747,2.216980976013234,0.6952530050055142,12.058704552132275,40.911431941129514,60.47272618005621,14
12642,AMIL CRSW2 CRSW_716,AMIL.CC.CSTN,58,5.850950401130747,2.216980976013234,0.6952530050055142,12.058704552132275,40.911431941129514,60.47272618005621,14
10706,CIN 08THALEN A,CONS.ALPENA,64,6.227500651936931,2.048908188585608,1.2249477982164627,16.305626244071835,40.90601129855828,59.91652772141598,14
4343,LAGN HOLY HOLY,LAGN.LAGN,52,7.316309976765273,1.4269900497512438,1.7761519967639416,10.22214064679793,40.89079453673756,61.692972894234316,50
8353,LAGN MOBL MOBL,OTP.MPC.LANGDN,57,7.29776275933376,1.4276492537313432,1.7610888287773303,10.17297947211996,40.874846640369626,61.70690037341733,50
253,LAGN GLOB GLOB,LAGN.LAGN,61,7.315404020166322,1.420870646766169,1.7724704026634206,10.20542723548911,40.87460495609281,61.70873173126954,50
11759,CIN 08PARKCO A,CONS.ALCONA,56,6.560392154231301,2.0191480562448305,1.0599319113920562,14.662031403718252,40.86318351117293,60.24158755401778,14
